time,q_1392,q_1385,q_1386,q_1374,q_1368,q_1391,q_1390,p_1392,p_1385,p_1386,p_1374,p_1368,p_1391,p_1390
2001-03-21T00:00:00,5.70040420918638,5.702960672689055,5.697987977092864,3.4192784402638075,2.5411026587969214,1.8321133396662466,4.059473938439707,1.9199999570846558,1.9199999570846558,1.5199999809265137,1.5199999809265137,3.369999885559082,1.5199999809265137,1.2300000190734863
2001-03-22T00:00:00,5.884006042681392,5.915330485835245,5.915718899602308,3.419889958635984,2.614641223024627,1.8637679834055294,4.072872171672453,5.309999942779541,5.309999942779541,4.730000019073486,4.730000019073486,6.840000152587891,4.730000019073486,3.509999990463257
2001-03-23T00:00:00,6.209392647274224,6.2150821066520985,6.2103777666666025,3.371729545922719,2.8200501116517978,1.8523348737746366,3.901847293389904,2.109999895095825,2.109999895095825,1.4800000190734863,1.4800000190734863,4.769999980926514,1.4800000190734863,1.0399999618530273
2001-03-24T00:00:00,6.36036241706929,6.358381879527195,6.355480923819596,3.3407091964473743,2.9092871013461044,1.856571362277575,3.803561288548177,0.10000000149011612,0.10000000149011612,0.2199999988079071,0.2199999988079071,0.20000000298023224,0.2199999988079071,0.10000000149011612
2001-03-25T00:00:00,6.187497338390972,6.199161796430599,6.20244887713839,3.3205318446558,2.7894615484304732,1.8662327187313368,3.7507097096791324,0.6000000238418579,0.6000000238418579,0.3799999952316284,0.3799999952316284,0.9100000262260437,0.3799999952316284,0.20999999344348907
2001-03-26T00:00:00,6.322556003894559,6.323662738835913,6.320382151196484,3.353064979567494,2.872314350645198,1.9323451164693204,3.6465546765098256,0.38999998569488525,0.38999998569488525,0.019999999552965164,0.019999999552965164,6.800000190734863,0.019999999552965164,0.0
2001-03-27T00:00:00,5.908564747694663,5.9544578840835705,5.964180641083484,3.406785197548205,2.6076404688333823,2.011593468366637,3.6515588566806927,4.510000228881836,4.510000228881836,2.1500000953674316,2.1500000953674316,7.010000228881836,2.1500000953674316,1.7699999809265137
2001-03-28T00:00:00,5.248057381878168,5.276244969662271,5.2884006596655615,3.3209589128345907,2.234916301484902,1.9512113626118703,3.408790887528879,0.20000000298023224,0.20000000298023224,0.05999999865889549,0.05999999865889549,0.12999999523162842,0.05999999865889549,0.009999999776482582
2001-03-29T00:00:00,5.560497235598814,5.557701128721258,5.550364234928405,3.328521111333865,2.4522891806023077,1.9905160819283225,3.499491501400827,0.949999988079071,0.949999988079071,0.18000000715255737,0.18000000715255737,6.590000152587891,0.18000000715255737,1.159999966621399
2001-03-30T00:00:00,6.6928871935216145,6.767342136577786,6.756413222682704,3.6797397262239326,3.055584962421641,2.355731715427151,3.880981346260374,14.40999984741211,14.40999984741211,10.630000114440918,10.630000114440918,23.579999923706055,10.630000114440918,11.970000267028809
2001-03-31T00:00:00,6.361291663088423,6.411037356734443,6.422353987003063,3.8373360805171086,2.7985157164077425,2.5490574989231347,3.9520927981041063,3.75,3.75,3.3299999237060547,3.3299999237060547,4.96999979019165,3.3299999237060547,5.460000038146973
