time,Q_1126,Q_1377,Q_1378,Q_1397,P_1126,P_1377,P_1378,P_1397
2019-02-20T00:00:00,5.9064304400945824e-6,6.101089186130435,6.351116399699669,6.921374695648756e-9,0.0,0.0,0.0,0.0
2019-02-21T00:00:00,3.263694135522906e-6,6.0559250053531235,6.31243693587836,6.971955162522846e-9,0.0,0.0,0.0,0.0
2019-02-22T00:00:00,4.936667255377752e-7,6.011304744314502,6.373086783079241,6.461590116518381e-9,0.009999999776482582,0.0,0.550000011920929,0.0
2019-02-23T00:00:00,1.6133481807461255e-7,5.967387846851477,6.271663137624754,5.675638520778374e-9,0.10999999940395355,0.0,1.2699999809265137,0.019999999552965164
2019-02-24T00:00:00,3.170052542022769e-7,5.925926531619949,6.136903954698828,5.0803352455273575e-9,0.0,0.0,0.0,0.0
2019-02-25T00:00:00,2.0684238805732383e-7,5.881155274922093,6.136849455568534,4.73068876433678e-9,0.0,0.0,0.0,0.0
2019-02-26T00:00:00,4.1008639657717935e-8,5.839386261975284,6.081517779095095,4.445938122056587e-9,0.0,0.0,0.0,0.0
2019-02-27T00:00:00,1.2041569566783442e-8,5.845186042102054,6.058115663862092,4.11812899836822e-9,0.0,0.0,0.0,0.0
2019-02-28T00:00:00,3.055320515576922e-8,5.794673977863487,6.067931278091382,3.776772443334645e-9,0.0,0.0,0.0,0.0
2019-03-01T00:00:00,3.328086068829029e-8,5.728389483545133,5.922470647265423,3.4788215439977093e-9,0.009999999776482582,0.0,0.09000000357627869,0.0
2019-03-02T00:00:00,1.3918838213182463e-8,5.683855275921822,5.81060141368933,3.232262221584509e-9,0.3799999952316284,0.0,0.10000000149011612,0.0
2019-03-03T00:00:00,3.8249511387647396e-9,5.637848979670743,5.752812497064499,3.012589457599805e-9,0.0,0.0,0.019999999552965164,0.0
2019-03-04T00:00:00,4.540167611293165e-9,5.599102630447974,5.6995303829008,2.8030917518230687e-9,0.0,0.0,0.0,0.0
2019-03-05T00:00:00,1.5790759647583702e-8,5.5621381153246645,5.653971443131639,2.6052467857586726e-9,0.8799999952316284,0.25999999046325684,0.0,0.23000000417232513
2019-03-06T00:00:00,1.836579763083383e-8,5.521255036052513,5.610965334701759,2.4252573157864938e-9,0.019999999552965164,0.029999999329447746,0.03999999910593033,0.009999999776482582
2019-03-07T00:00:00,4.3051535981351044e-9,5.485010238884159,5.56848896107176,2.2634651471432936e-9,0.0,0.0,0.0,0.07999999821186066
2019-03-08T00:00:00,8.547080807394031e-10,5.452176837880745,5.527135760330865,2.1157219439923378e-9,4.360000133514404,0.0,0.0,0.4399999976158142
2019-03-09T00:00:00,3.080558181206945e-9,5.411555651277866,5.491201579230428,1.9786956957702674e-9,0.009999999776482582,0.0,0.5199999809265137,0.0
2019-03-10T00:00:00,5.059431963552317e-9,5.376848495212111,5.447135563984419,1.8515836015472854e-9,0.949999988079071,0.27000001072883606,0.0,0.49000000953674316
2019-03-11T00:00:00,7.556343287105621e-9,5.345356418022234,5.412343002362722,1.7344648805102656e-9,0.7099999785423279,1.090000033378601,0.0,0.4399999976158142
2019-03-12T00:00:00,1.093955660997006e-8,5.30772392742933,5.373519570043636,1.6267807341688509e-9,1.7100000381469727,0.0,0.0,0.0
2019-03-13T00:00:00,5.722374568527281e-9,5.269235671944619,5.330020316923488,1.5273891164793275e-9,0.07999999821186066,0.0,0.0,0.0
2019-03-14T00:00:00,1.7450935662125211e-9,5.238030198441439,5.293433729506897,2.9247469819516574e-9,1.0,0.009999999776482582,0.07000000029802322,1.1100000143051147
2019-03-15T00:00:00,3.535217772333002e-9,5.20561483751824,5.2935150385558485,6.382925982531943e-9,4.480000019073486,0.6000000238418579,2.569999933242798,10.640000343322754
2019-03-16T00:00:00,2.5026849621552886e-9,5.180377500789276,5.33091395846323,1.0308294638759111e-8,4.949999809265137,5.28000020980835,4.690000057220459,9.6899995803833
2019-03-17T00:00:00,2.637954868421805e-10,5.132718957732487,5.25504491195872,6.371916469000117e-9,0.0,0.0,0.0,0.0
2019-03-18T00:00:00,1.0542444097324345e-10,5.105871091865063,5.139120246373546,5.402629088377051e-10,3.0999999046325684,0.0,0.0,0.20999999344348907
2019-03-19T00:00:00,3.828946539205077e-10,5.069822798439829,5.114898471450921,1.196197214517634e-10,0.20999999344348907,0.15000000596046448,0.5199999809265137,0.03999999910593033
2019-03-20T00:00:00,4.0236425803418175e-10,5.0328448734201,5.0814855058700745,8.390512330521362e-10,0.03999999910593033,0.14000000059604645,0.8999999761581421,0.18000000715255737
2019-03-21T00:00:00,2.1904069611710607e-10,4.996801683076547,5.03901541435465,1.5331776601179212e-9,0.029999999329447746,0.0,0.0,0.0
2019-03-22T00:00:00,1.1300722837541661e-10,4.962261400992362,5.000079019338714,1.2596488910536775e-9,0.0,0.0,0.0,0.0
2019-03-23T00:00:00,1.082420923569921e-10,4.953998742400487,4.975025598454855,7.629951191465851e-10,0.0,0.0,0.0,0.0
2019-03-24T00:00:00,1.3409977263983437e-10,4.941293741404955,4.9986579167130785,6.199160129363488e-10,0.0,0.0,0.0,0.0
2019-03-25T00:00:00,1.3613578577915562e-10,4.87790479098911,4.97340392097503,7.182346688034657e-10,0.0,0.0,0.019999999552965164,0.0
2019-03-26T00:00:00,1.1259389815415808e-10,4.837299525828054,4.872452662162092,7.951812308126376e-10,0.3799999952316284,0.0,0.5699999928474426,0.0
2019-03-27T00:00:00,9.03549460214418e-11,4.805176967069669,4.833957496302262,7.421550686862758e-10,0.029999999329447746,0.05000000074505806,0.6000000238418579,0.07999999821186066
2019-03-28T00:00:00,8.086842579662733e-11,4.771940698838817,4.800536211721757,6.455423211935382e-10,0.019999999552965164,0.009999999776482582,0.07999999821186066,0.3799999952316284
2019-03-29T00:00:00,7.84282282857603e-11,4.7414506388264,4.758971614191892,5.924448021829921e-10,0.23000000417232513,0.1899999976158142,0.029999999329447746,0.07000000029802322
2019-03-30T00:00:00,7.509931513917504e-11,4.708380981420836,4.727496065714696,5.806073704427919e-10,0.0,0.0,0.0,0.0
2019-03-31T00:00:00,6.89159940823934e-11,4.679475874390053,4.695404411427657,5.70301301496547e-10,0.0,0.0,0.0,0.0
